docid,dirid,keywords,keywords_nouns,ur,topic
478140767,121205,2024불꽃축제 이번년도 불꽃축제 이제 안하나요?,불꽃 축제 이번 년도 불꽃 축제 이제,rural,1
478056498,121210,담양 죽녹원 관방제림 주차장에서 죽녹원 정문을 통해 이이남 아트센터 죽녹원 아트센터  판다 나오는 폭포  전망대 ( 봉황루 ) 보고 다시 정문으로 되돌아오려고 하는데 70대 노인의 걸음걸이로 어느 정도 시간이 소요될까요?,관방 림 주차장 통해 아트 센터 아트 센터 판다 폭포 전망대 루 보고 노인 걸음걸이 시간 소요,rural,2
478120468,121110,포항 낚시배 추천 포항에 12월초에 낚시하러 가려고합니다. 대상어는 방어 잡고싶은데 정보가 없어서 낚시배 추천 좀 부탁드립니다.,낚시 낚시 정보 낚시 좀,rural,2
478150766,121110,성적이 이런데 포항제철고 입학할수 있나요? 제가 지금 3학년 국영수사과가 전학기 다 올 A이구여 다른 과목도 다 올 A이에요 ㅠㅠ 근데 2학년때 공부를 좀 못했어서 2학년 수학은 2학년 1학기 2학년 2학기 전부다 C구여 ㅠㅠ 과학은 2-1학기만 B에요 ㅠㅠ 이런데 포항제철고 입학 가능한가요? 그리고 사회는 역사로 댜체할수 있나요?,성적 제철 입학 제 학년 국영수 사과 학기 이구 다른 과목 학년 때 공부 좀 학년 수학 학년 학기 학년 학기 전부 과학 학기 제철 입학 사회 역사 댜체할수,rural,3
478062036,121110,안녕하세요 내년에 중3되는 학생입니다 안녕하세요 제목그대로 내년에 중3되는 학생인데요 제가 평소에 또래보다 공부도 훨씬 못하고 성적보면 AB도 많이 없고 상장도 별로 못받았는데 영일고에 가고싶지만 아무래도 못갈거같아서 뺑뺑이로 포항에 여고나 일반고에 양아치같은 애들 그나마라도 많이 없는 곳 추천해주세요..제가 처음보는 친구한테는 잘 다가가긴 하는데 화장 찐하거나 양아치같은 느낌나면 잘 다가가지 못하는 성격이라..아무나 진심으로 답해주시면 감사하겠습니다ㅠㅠ,내년 학생 그대로 내년 학생 제 또래 공부 못 성적 상장도 별로 영일고 뺑뺑 여고 반고 아치 애 나마 곳 제 처음 친구 아치 성격 아무나 진심,rural,3
478767567,121210,대나무밭 만들고 싶은데 질문 대나무를 좀 많이 쓰게 될 것 같은데요. 저희 지방은 소백산맥 바로 아래입니다. 주변에서 대나무 자생지는 모르겠고요. 죽순을 심으면 된다는데 혹은 묘목을 심으면 다 크고 죽순이 하나 생긴다거나 그런 글을 읽었어요. 직경이4cm 이상은 되는 그리고 자른 후 오래 가는 대나무로 뭐가 있을까요? 번식력이 좋다면 더 좋고요. 대략 임야의 고도는 300? 대나무를 구할려면 보통 담양인데 솔직히 좀 멀어서,대나무 밭 대나무 좀 것 저희 소백산맥 바로 아래 주변 대나무 자생 죽순 묘목 죽순 하나 글 직경 이상은 대나무 뭐 번식 더 대략 임야 대나무 좀,rural,5
478796147,121211,하연애 상담....플리즈....흑... 제가 2달전쯤에 2년 동안 짝사랑 하던 애한테 고백했거든요...? 근데...안읽씹 당해서 포기 해야겠다...생각하고 지금 조금씩 마음 접고 있는데.... 그애는 너무 아무일 없었던 양 저한테 계속 말도 걸고 장난도 치고 하거든요...?(같은반) 근데....요새 1주일 전부터 저희 반애들이 그 짝남이랑 다른 남자애랑 막 엮는거예요 뭐 사귄다 좋아한다 이런...소문이 돌고 있는데 전 계속 아니라고 부정을 하는데 그 남자애랑 짝남은 아무것도 안하고....그냥 그렇게 시간 가는데... 오늘 거짓말탐지기를 반에서 했거든요...? 근데 제가 그 짝남을 좋아한다 뜨는 거예요... 뭐 좋아하는 건 맞는데 일단 애들한테 아니라고 막 부정 했죠... 근데 다른 남자애는 신경 안쓰고 있는데 그 짝남이 저를 빤히 쳐다보고 있는거에요.... 그러다 그 짝남이 다른 애가 시켜서 하게 됐는데 질문이 (작성자)에게 지금 설레고 있다 였거든요...? 근데 그애가 한 3초 고민하더니 음....아니라고 할게 라는 거예요... 근데 그게 거짓이 뜬거예요....ㅠㅠ 그래서 지금 반 난리나고 애초에 그 짝남이 인기가 좀 많고 조용한 편이라 반에서 더 난리가 났거든요..? 근데 그애가 아무 말도 안하고 그냥 조용히 자기 자리로 가는 거예요오!! 하저 어떡해야하죠....? 학원도 같은 학원이라 토욜도 봐야 하는데... 애초에.....월요일에 학교 어떡해 가죠...?,하연 애 상담 리즈 제 쯤 짝사랑 애 포기 생각 마음 애 계속 말 장난 반 요새 주일 저희 애 그 짝남 다른 남자 애 막 엮는거 뭐 계속 부정 그 남자 애 짝 것 그냥 시간 거짓말 탐지기 반 제 그 짝남 뭐 건 일단 애 막 부정 다른 남자 애 그 짝남 그 짝남 다른 애가 작성자 애가 고민 그게 거짓 반 난리 애초 그 짝남 인기 좀 편이 반 더 난리 애가 아무 말 그냥 자기 자리 학원 학원 토욜 애초 월요일,rural,6
478776187,121220,성균관대 조기 발표 학교장 추천전형 작년에 조기발표가 났나요? 보니깐 온라인으로 성적조회는 12/9부터 가능하다는데 조발이 난다해도 12/9 이후에 나게 되는 걸까요?,성균관대 조기 발표 학교장 전형 작년 발표 보 온라인 성적조회 부터 난 다해 이후,rural,1
478768134,121220,고등학교 어디로 가는게좋을까요.. A 20분거리 시설그냥그럼 분위기도 그냥그럼 B보단 덜빡셈 B 15분거리 시설좋음(자습실ᆢ) 공부하는 분위기 빡셈 재밌는 행사나 무대많음 싫어하는애들 많이감,고등학교 어디 시설 럼 분위기 럼 덜빡셈 시설 공부 분위기 빡셈 행사 무대 애,rural,1
478771490,121220,고등학교ㅠㅜ 제가 여수 돌산을 사는데여 부영여고를 희망하고잇어요 지금은 진성 다니는데 붙을수있을까뇨?ㅠㅠㅠ 제가 다자녀이긴한데 근거리 순이라매여ㅠㅠㅠㅜㅜ 말도안됨씨발진짜 못붙을거같죠…? 내년에 안산으로 이시를 가기는 하는데 언제 갈지릉 몰라서ㅠㅠㅠㅠ 기숙사도들어가야돠는대,고등학교 제 부영여고 희망 뇨 제 자녀 근거리 순이 말 씨발 내년 가기 언제 지릉 기숙사 돠,rural,3
478794676,121110,포여고 일지망 이번에 포여고 일지망 쓰면 붙을확률 얼마나될까요? 포항중앙여고는 보통 몇지망까지 붙나요..?,여고 지망 이번 여고 지망 확률 얼마나 지망,rural,3
478746247,121110,포항 평준화지역 뺑뺑이 안년하세요 오늘 평준화지역 포항에 고입원서 넣은 중3입니다. 일단 전 내신 성적이 268이고 석차백분률은 20.833%입니다 일단 제 성적으로 포항에 있는 고등학교에 갈 수는 있나요? 뺑뺑이지만 포항 지역 전체 정원 초과면 성적으로 짜르고 뺑뺑이 하는거니까 조금 걱정이 됩니다. 그리고 전 1지망 두호고 2지망 장성 3 이동 4포고 56789 이렇게 넣었는데 1지망 붙을 확률은 어느정도 인가요?ㅠㅠ 무조건 두호를 다녀야해서ㅠㅠ 알려주세요 그리고 가능한다면 1. 두호고는 휴대폰 등교 하고 거둬서 하교후에 주나요? 어님 자율인가요 2. 야자는 강제인가요? 3. 내신 난이도는 어느정도?,평준화 지역 뺑뺑 안년 평준화 지역 입원 일단 성적 석차 백분률 일단 제 성적 고등학교 뺑뺑 지역 전체 정원 성적 짜르 뺑뺑 걱정 지망 지망 포고 지망 확률 무조건 호고 휴대폰 등교 어님 자율 야자 난이도,rural,3
478782632,121110,포항 기침 감기 수액 남구 병원 추천좀 해주세요 기침감기로 수액을 맞으려고 하는데 추천하는 병원있나요? 남구쪽,기침 감기 수액 좀 기침 감기 수액 쪽,rural,3
478793021,121507,오선 천안시 옷 그거 어디서 살 수 있어요?,옷 그거 살,rural,0
478791974,121507,천안고 vs 중앙고 vs 합덕제철고 vs 공주마이스터고 비평준화때 순위가 어떻게 됐나요?,천안고 제철 마이스터고 평준화 때 순위,rural,0
478786657,121507,천안공고! 제가 천안으로 고등학교를 가는데 그 고등학교가 공고라서 요즘 학교 분위기 하고 애들은 어떤지 천안공고에 대해서 많이 알고싶어서 질문 드립니다! 아시는 건 다 적어주세요!,공고 제 고등학교 그 고등학교 공고 요즘 분위기 애 공고 건,rural,3
478781251,121507,천안사랑카드 송금질문 제가 천안사랑카드로 지원금을 받을게 있는데 천안사랑카드러 받은 지원금을 일반은행카드로 송금할수있나요??,카드 제 카드 원금 카 원금 카드,rural,0
478773058,121507,천안 사는 분들 질문입니다 ~~ 대전 사람인데 주말에 샤브마니아 불당점 가야하는데 시간대는 천안종합터미널에 내리면 딱인데요~~ 천안 종합터미널에서 샤브마니아 불당점으로 가는 버스가 잘 오나요? 이게 문제라서 !,사람 주말 샤브 마니아 시간대 종합 터미널 종합 터미널 샤브 마니아 버스 문제,rural,5
478773039,121507,천안종합터미널에서 샤브마니아 불당점 대전 사람인데 주말에 샤브마니아 불당점 가야하는데 시간대는 천안종합터미널에 내리면 딱인데요~~ 천안 종합터미널에서 샤브마니아 불당점으로 가는 버스가 잘 오나요? 이게 문제라서 !,종합 터미널 샤브 마니아 사람 주말 샤브 마니아 시간대 종합 터미널 종합 터미널 샤브 마니아 버스 문제,rural,5
478772820,121507,천안 사시는 분들 질문입니다 대전에서 토요일에 샤브마니아 불당점을 오전에 가야되는데요 천안을 잘 몰라서 천안 아산역에서 버스 타는게 더 버스 잡는게 수월할까요? 아님 천안역에서 가는게 수월할까요? 네이버 지도 검색해보니깐 둘 다 별로 버스가 없길래... 도착해도 버스 못타고 마냥 기다릴까봐요,토요일 샤브 마니아 버스 더 버스 네이버 검색 둘 별로 버스 도착 버스 마냥,rural,5
478772788,121507,대전에서 샤브마니아 불당점 가야하는데 1. 시외버스 -  (천안역까지 1시간) 그 후 버스 타고 가야됨 (버스 잘 없음) 2. 무궁화호 - (천안아산역까지 40분정도) 그 후 버스타고 가야됨 (시외버스보단 많지만 별로 없음) 뭐를 탈까요?,샤브 마니아 시외버스 그 버스 버스 무궁화호 그 버스 시외버스 별로 뭐,rural,5
478771746,121507,천안 음식은 왜 밍밍한가요 경상도 살다가 천안에 이사와서 음식을 먹으면 뭔가 밍밍하다고 해야하나 그렇다고 그렇게 싱거운것도 아니고 뭔가 밍밍한 느낌인데 제가 이상한가요? 지역비하할려는게 아니고 음식자체가 좀 싱거워요..,음식 왜 밍밍 가요 경상도 음식 뭔가 밍밍 뭔가 밍밍 느낌 제 지역 게 음식 자체 좀,rural,6
478780735,121509,서울에서 당진 지금도 서울에서 당진 가는 시외버스 있나요 ? 있으면 매일 시간표가 어떻게 되는지 알려주실 수 있나여 ㅜ 급해서요,시외버스 시간표,rural,5
478793740,121507,어디가 좋을까요? 제가 예비 중1인데요 베프1명이 있거등요? 근데 한 1주일 전부터 베프랑 가고싶은 곳이 너무 많아졌어요 그래서 계속 찾아봤는데 어딜가야할지 도통모르겠어요 너무 멀면 부모님이 허락을 안해주셔서 최대한 가까운 곳에 가고 싶어요 참고로 저는 평택에 살아요,제 예비 베프 주일 베 프랑 곳 계속 부모님 허락 최대한 곳 참고,rural,6
478796118,121507,천안 유관순체육관 자리 사진에 빨간색 체크표시한 자리 가고 싶은데 저 자리 이름이 뭔가요 !? 노란색 의자 자리요 !,유관순 체육관 자리 빨간색 체크표시 자리 자리 뭔가 노란색 의자 자리,rural,4
478791543,120932,청평터미널에서 천안종합버스터미널 혹시 청평터미널에서 천안종합버스터미널로 가는 버스노선이 있나요?,터미널 종합 버스 터미널 혹시 터미널 종합 버스 터미널 버스 노선,rural,5
478797576,120935,경기도 연천군 미산면 동이리 474 군부대 경기도 연천군 미산면 동이리 474 여기 군부대러 택배를 보내거 싶은데 사서함 주소가 꼭 필요한가요?ㅠㅠ 시서함 번호 알려주세요 내일 밖에 보낼 시간이 없는데 폰을 내서 주소를 알 방법이 없네요 제발ㅠㅠ,군부 여기 군부 택배 사서함 꼭 함 번호 시간 폰 알 방법 제발,rural,6
478718045,121010,용남고등학교 제가 이번에 용남고등학교에 지원하려고 해는데 제가 사천지역 학생이 아니고 타지에서 중학교를 다니다가 용남고등학교를 지원하려는데 혹시 용남고등학교 지원자의 대다수가 용남중학생들인가요? 제가 혼자 겉돌까봐 조금 무서워서요,고등학교 제 이번 고등학교 제 지역 학생 타지 중학교 고등학교 혹시 고등학교 자의 대다수 중학생 제 혼자 겉,rural,3
478736175,121010,통영 거제 섬 카고도보포인트 질문 통영 거제 연화도 욕지도 사량도 등 이중에 카고원투 캠낚 갈려는데 도보포인트 추천점 부탁해요 카코원투 라이브베이트 학꽁치 찌낚 할려고합니다 카고랑 학꽁치를 주력으로 하고 나머진 쉬엄쉬엄 할려고요 그리고 바람 피할수있거나 불어도 할만한 포인트도 알려주세요 섬에 들어갈지 안들어가고 할지 도보포인트를 몰라서 ㅜㅜ 이번주 금~일요일이나 토~일 갈예정이에요,섬 카 고도보 포인트 욕지도 이중 카 원투 캠낚 도보 포인트 부탁 카코 원투 라이브 베이트 학꽁치 찌낚 학꽁치 주력 나머진 쉬엄쉬엄 바람 피 불어 포인트 섬 도보 포인트 이번 일요일 토,rural,4
478798987,121611,1329번버스 낼 오전에 남터에서 진천터미널까지 가는데 빨간버슨지 그냥 시와버슨지도 모르겠고 운임도 3000얼마인지 만얼마인지도 모르겟어요ㅠㅠ 그냥 버스카도대고 타면되너요 아님 예매해냐하나요ㅠㅠ 1329번버스인지 그냥 시와버스인지ㅠㅠㅠㅠ,버스 낼 남터 터미널 빨간버슨 그냥 시와버슨지 운임 얼마 얼마 인지도 그냥 버스 카 대고 너 예매 버스 그냥 버스,rural,5
478769190,121604,코례일 요금 왜 연풍서 가나 충주서 가나 요금이 똑같나요 문경갈때,코례일 요금 왜 가나 가나 요금 때,rural,5
478774040,121603,코레일 기차 충주에서 광주송정 원래 조치원에서 환승할라 했는데 대부분 사라져서 더이상 안 뜨길래 버스타야겠다고 생각했는데 충주에서 오송 오송에서 광주송정이 또 되더라고요? 지금 앱에서 뜨는 건 파업 안 하고 다 운행 가능인 곳이죠? 충주에서 광정송정으로 하면 아무것도 안 뜨는데 저렇게 하면 떠서요 아무나 잘 아시는 뷴만 달아쥬세요,코레일 기차 원래 환승 대부분 더 버스 생각 또 앱 건 파업 운행 곳 것 아무나 뷴 달아쥬세,rural,5
478686349,121607,양산 인력사무소 양산에 제일 큰 인력사무소가 어디인가요? 그리고 몇시까지 출근해야 하나요?,인력 사무소 제일 인력 사무소 어디 출근,rural,4
478824862,121507,천안오성고가는법 천안교보생명 쪽에서 타서 오성고까지 한 번에 갈 수 있는 버스 있나용 아니면 천안 터미널에서라두 있으면 알려주세요ㅛㅛㅛ,오성고 교보 생명 쪽 오성고 버스 터미널,rural,5
478815791,121205,동서울-여수행 버스 동서울에서 여수로 가는 버스 시간표좀 알려주세요ㅜㅜㅜ 급해요,수행 버스 버스 시간표 좀,rural,5
478832533,121110,포항 동지여자고등학교 분위기 궁금해요!!!!!!!!!! 동지여고 일찐 많은가요???? 여자들 끼리 기싸움 심하고 그런가요ㅠ,고등학교 분위기 동지여고 일찐 끼리 싸움 가요,rural,3
478841961,121205,여수 부영삼단지 쪽 새로생긴 일식집 이름이 뭔가요 부영삼단지 쪽에 일식집이 새로 생겼다는데 잘 모르겠어서요,부영 쪽 일식집 뭔가 부영 쪽 일식집,rural,4
478809023,121113,미련없이 사는 법 전애인에게 미련이 많이 남았나 봅니다 전애인에게 잡혀 살고 심할 정도로 집착을 당했는데도 전 왜 그리 좋아하고 사랑했는지 모르겠어요 그 사람밖에 없는 거 같고 근데 그 사람은 이미 저에 대한 마음이 떠났고 잘 지내고 있네요 저 혼자 이런 마음이 있다는 것에 대해 많이 힘들고 살기도 귀찮네요 열심히 살고 싶어요 취미도 만들고 싶고 그런데도 안 되네요 그만 울고 그만 힘들어하고 싶어요 이사를 갈까요 지금 지방에 살고 있는데 경기도로 옮길까 생각 중이에요 그 사람을 보고 싶지 않고 다 잊고 기억을 잃은 것처럼 다시 시작하고 싶어요,미련 애인 미련 애인 살 집착 왜 그 사람 그 사람 마음 혼자 마음 것 살기 살 취미 울 살 생각 그 사람 보고 기억 것 시작,rural,4
478821853,121110,포항제철고등학교 기숙사 포철고 지원한 학생입니다. 포철고 기숙사에 들어가면 외박같은건 못 하는건가요?? 한달에 한번은 기숙사에서 꼭 나가야한다고 들었는데 그 외에 다른 날들은 외박같은건 못 하는거죠?,제철 고등학교 기숙사 포철 학생 포철 기숙사 외박 못 가요 한번 기숙사 꼭 나가야 그 다른 날 외박 못,rural,4
478822974,121509,충청남도 당진이랑 강원도 원주 공부 어디가 더 잘하나요 당진이랑 원주중에서 어디가 교육 빡센가요,공부 더 교육 빡센가,rural,1
478839343,121205,여수 카페 여수에 누워있을 수 있는 카페있나요 그냥 편하게 쉴수있는곳도좋아요 엑스포역이랑 중앙동쪽이면 좋겠어요ㅜ,카페 카페 그냥 곳도 엑스포역 동쪽,rural,2
478839983,121205,여수 국동항 수변공원 국동항 수변공원에사 일출볼수있나요,국동항 공원 국동항 공원 일출,rural,2
478841615,121205,여수 윈터빌리지 질문 여수 윈터빌리지까지 택시오나요..? 크리스마스날 윈터빌리지갔다가 돌아갈건데 택시타야해서요ㅜㅜㅜ,윈터 윈터 택시 크리스마스 날 윈터 택시 서요,rural,3
478825533,121312,오수휴게소 맛집 오수휴게소에 펫 테마파크가 있대서 강쥐랑 가려는데요 저도 거기서 뭐좀 먹게 오수휴게소 맛집 추천좀요,휴게소 맛집 휴게소 펫 테마 파크 강쥐 뭐좀 휴게소 맛집 좀,rural,2
478820609,120934,여주휴게소 특이한 메뉴 여주휴게소에 특이한 메뉴가 있다던데 크림우동인가? 또 뭐 있나요?,휴게소 메뉴 휴게소 메뉴 크림 또 뭐,rural,5
478830900,121216,완도수산고등학교 관련질문!! 완도 수산고등학교 가고 싶은 중2입니다! 자세한 질문 답변 바랍니다!! 1) 항해쪽으로 가고싶은데 내신이 얼마 정도 여야지 갈 수 있을까요!? 2) 듣기로는 전국 30 전남 70 뽑는다는데 광주는 전남에 포함인가요?! 3) 영어 면접 보나요??,고등학교 관련 고등학교 항해 쪽 얼마 여야 듣기 전국 전남 전남 포함 영어 면접 보나,rural,3
478751601,121012,경남 고성 활엽수림 추천해주세요 질문 그대로입니다,경남 활엽수 림 그대로,rural,0
478822271,121220,경남 기숙사 고등학교 알려주세요 경남 김해 거주중이고 중3인데 내신은 21%고 기숙사 고등학교 가고싶은데 제가 갈 수 있는 고등학교 알려주세요 ㅜㅜ  곧 원서접수 기간이라 빠른 답변 부탁드려요 그리고 제가 2학년때 36%였고 3학년 올라와서 성적이 많이 올랐는데 이런 부분은 학생 뽑을 때 연관성 없고 그냥 전체 성적만 보나요 ㅜㅜ 특성화고 제외하고 말해주세욥,경남 기숙사 고등학교 경남 거주 기숙사 고등학교 제 고등학교 곧 접수 기간 제 학년 때 학년 성적 부분 학생 때 연관 그냥 전체 성적 보나 특성화고 제외 말 욥,rural,3
478842068,121220,다른 지역 고등학교 제가 지금 사는 지역이 경기도고 가고싶은고등학교(일반고)는 서울이거든요 1. 중학교는 그럼 서울에서 졸업해야되나요? 2. 이런 규칙이 학교나 지역마다 다 다른가요? 3. 지금 사는 집에서는 그 고등학교를 아예 못다니는건가요?(집이 경기 끝자락이라서 엄청 멀진 않음) 4. 중학교(지금다니는곳) 졸업하고나서 고1되기전 겨울방학에 그쪽지역으로 이사가면 갈 수 있나요?,다른 지역 고등학교 제 지역 고등학교 일반 중학교 졸업 규칙 지역 가요 집 그 고등학교 아예 가요 집 경기 끝 중학교 곳 졸업 겨울방학 쪽 지역 가면,rural,3
478842251,121603,충주시 관광지 추천 부탁드립니다. 충주시 관광지 추천 부탁드립니다.,관광지 관광지,rural,2
478815166,121220,어디학교인지 알수있을까요 어디학교인지 알려주세요 ㅠㅠ,어디 어디,rural,4
478806159,121308,8830번 버스 안성종합 터미널에서 인천 터미널까지 갈건데 안성 터미널로 가서 구매가능하나요?만약 가능하다면 당일만가능하나요 1주일 뒤에 것도 가능하나요? 제가 다음주에 인천가는데 제발 알려주세요ㅜㅠ,버스 종합 터미널 터미널 터미널 만약 당일 주일 뒤 것 제 다음주 제발,rural,5
478824525,121603,충주휴게소 맛있는 맛집 충주휴게소에 맛있는게 뭔지좀 알려주세요 충주휴게소 맛집요~~ 충주맛집말고 충주휴게소 맛집이에요~~,휴게소 맛집 휴게소 좀 휴게소 맛집 맛집 휴게소 맛집,rural,5
478867792,121205,여수 국가산단... 여수 국가산단쪽 회사들이 다 어렵다고 들었습니다 이쪽 회사들 중 현재 다니던 직원들 짤리거나 그런 경우들도 있나요? 아니면 문제 없이 그냥 잘 다니나요? 현황이 어떤지 궁금해요 특히 한화요 (전체적으로 경기든지 뭐든 다 어려운거 압니다ㅠ 근데 제발 '전국적으로 다들 어렵죠' 이런 답변 달지마세요 저는 구체적으로 여수산단 쪽이 어떤지 궁금한겁니다),국가 국가 쪽 회사 쪽 회사 현재 거나 경우 문제 그냥 현황 한화 전체 경기 뭐 압니 제발 전국 구체 여수산단 쪽,rural,0
478787899,121212,벌교상업고등학교 진학 안녕하세요 2025 신입생 벌교상업고 합격자인데요 제가 광주광역시에서 보성으로 가는 데 현재 집에서 나와서 쉼터 생활 중입니다 집에는 전혀 들어가고 싶지 않아서요 기숙사 생활은 처음이라서 궁금한 게 있어요 1. 핸드폰 사용은 몇시까지 하고 폰압 하나요? 2. 금요일 저녁부터 일요일 까지는 집에 갔다가 기숙사로 와야하나요? 아니면 기숙사에서 주말까지 보내도 되나요 3. 배달음식은 같은 방 쓰는 친구와 먹어도 되는 건가요? 4. 노트북 가져와도 되나요? 5. 와이파이 있나요?,상업 고등학교 진학 신입생 상업 합격자 제 데 현재 집 터 생활 집 전혀 기숙사 생활 처음 게 핸드폰 사용 폰압 금요일 저녁 일요일 집 기숙사 기숙사 주말 배달 음식 친구 건가 노트북 와이파이,rural,4
478863972,121509,서산에서 당진... 서산에서 당진가는데 버스어디서 타나요? 버스 시간표 알려주세요 ㅠㅠ,버스 타나 버스 시간표,rural,5
478880958,121205,여기어때 예약 질문 인원 4명을 두명 나눠서 트윈 2개을 예약하려는데 혼자서 2개 다 예약 할 수 있나요?,때 예약 인원 트윈 예약 혼자 개 예약,rural,2
478870803,121110,포항 유성여고 중앙여고 2지망에 유성을 쓸지 중앙을 쓸지 고민이에요 유성을 2지망에 쓰고싶은데 2에 유성을 쓴애들이 많아서 만약 2유성에 떨어지더라도 3중앙에 붙을수있을까요 ?ㅠ 2유성 3중앙을 썼다가 둘다 떨어질까봐 안전하게 중앙을 2로쓸까 고민중인데 만약 2유성을 썼다가 떨어져도 3중앙에 무조건붙을수있나요 ?,유성여고 여고 지망 고민 지망 애 만약 고민 만약 무조건,rural,3
478882801,120812,강원도 영월 만항재 가보신분 사진찍구 둘러볼려면 한시간 정도면 충분할까요?? 여행일정 계획하구 있는데 한시간이면 다 둘러볼수 있을지 걱정이네욤 ㅠㅠㅠㅠ,만항재 가보 시간 여행 일정 계획 시간 걱정 욤,rural,2
478858740,121507,평택고덕에서 천안 쌍용동 용달 냉장고 라텍스 비용문의 평택고덕 에서 천안 쌍용동 용달 냉장고 엘지 단문형 여닫이 냉장고 1개 김냉1개 라텍스 두곳다 엘베이용가능 겉에 포장해서 안전하게 배송 얼마나 할까요?? (냉장고 안에 내용물은 제가 포장 ok ) 김치통 담을 이동식은 빌려주셔야해요 날짜는 조율,용달 냉장고 라텍스 비용 용달 냉장고 엘지 단문 여닫이 냉장고 개 김냉 개 라텍스 곳 엘베 이용 겉 포장 배송 얼마나 냉장고 내용물 제 포장 김치 담 이동식 날짜 조율,rural,0
478743840,121507,천안 관광지 추천 부탁드립니다. 천안 관광지 추천 부탁드립니다.,관광지 관광지,rural,2
478747120,121507,천안연습실 천안에 숙식가능한 연습실 있을까요 ?,연습실 숙식 연습실,rural,2
478879707,121507,백석대 응급구조학과 백석대학교 응급구조학과 희망하는데 작년입결이랑 졸업후 어디로 취업 많이하나요?? 자격증도 많이 취득 가능할까요..???,백석대 응급 구조 학과 백석대학교 응급 구조 학과 희망 작년 입결 졸업 어디 취업 자격증 취득,rural,5
478878798,121110,포항 내신따기쉬운 고등학교 1지망 세명 2지망 동지 3지망 유성 쓸건데 어떤가용? 세명은 영어내신따기 헬이라는 말을 들었는데 진짜일까요?? 제가 유일하게 잘하는과목이 영어라 무조건 잘해야해서요 동지는 요즘 내신따기 좀 어렵다고 들었는데 어떨까요?? 이번에 동지 지원자가 엄청 많은것같은데 ㅠ 그리고 화장피어싱 치마길이 두학교 다 잡나요?? 두학교다 매점있나요? 대학더 잘보내는학교는 어딘가요? 제발 선배님들 알려주세요!!,고등학교 지망 세명 지망 지망 세명 영어 헬 말 제 과목 영어 무조건 잘해야 요즘 좀 이번 피어싱 치마 길이 매점 더 어딘가 제발 선배,rural,3
478864565,121308,무주가 겨울에 추운지역인가요? 무주가 겨울에 추운지역인가요?,겨울 지역 겨울 지역,rural,0
478771917,121220,고교학점제 학교 골라주세요ㅠㅠ 내신 1등급대를 확실하게 받을 수 있는 과학중점 일반고 (거리는 차 타고 20분 정도 걸려요) vs 1등급대는 확실하지 않지만 열심히 하면 2등급 초반까진 확실한 자공고 (차 타면 10분 정도 걸려요) 두 학교 중에 골라주세요ㅠㅠ,학점 제 과학 중점 일반 초반 자공고,rural,3
478851533,121220,이거 몇월 모고 인가여?언제 본건가여 채택 바로 해드릴게여ㅠㅠㅃㄹ,언제 건가 채택 바로 게,rural,5
478864226,121220,학교 옥상에서 남자쌤들이 학교 옥상에서 전자담배 자주 피시는데 선생님들이 옥상에서 담배 펴도되나요? 한두분도 아니고 대여섯명 되는거 같은데,옥상 남자 쌤 옥상 전자담배 자주 선생님 옥상 담배 분도 대여섯,rural,2
478868232,121220,주소변경(아기랑엄마만) 아기가 초등학교에 들어갈라는데 가게 근처지금 어린이집을다니고있어요 집은 한참 멀리사는데 근처에 초등학교로보내고싶은데 친구들도잇고해서 주소변경만하면가능한건지 아니면 세대주같이 동사무소가야되는건지?? 복잡한가요? 가게근처에잇어야 대리러가는것도 출퇴근이되서 어떻게해야되는지,변경 아기 엄마 아기 초등학교 가게 근처 어린이집 한참 멀리사 데 근처 초등학교 친구 변경 만하 세대주 동사무소 가게 근처 러 출퇴근,rural,2
478862930,121013,상주 원동기 면허학원 있나요? 상주에 사는 학생인데 근처에 원동기 면허 학원이 있을까요? 있다면 비용도 궁금합니다 굳이 상주 아니여도 문경 김천 다 괜찮습니다 가장 가까운곳 알려주세요ㅜㅠ,동기 면허 학원 학생 근처 동기 면허 학원 비용 굳이 곳,rural,3
478751043,121012,수능 56점대가 갈수있는 간호학과 뭐뭐있나요?? 전문대도 좋아요 농어촌 가능합니다 경기도에서 가까웠으면 좋겠는데 아니어도 좋아요 ㅠㅠ,갈수 간호학 전문대 농어촌,rural,5
478862727,121306,정읍녹두장군휴게소 맛집 있어요? 처음 듣는 휴게소인데..이상한덴 아닌지 정읍녹두장군휴게소 맛집 알려주세요.,녹두장군 휴게소 맛집 처음 휴게소 덴 녹두장군 휴게소 맛집,rural,5
478866219,121605,단양팔경휴게소 맛집 있나요? 단양팔경휴게소 맛집은 있나요? 첨듣는데... 물론 저만 그러겠죠;; 방구석폐인이라서... 관계자들분들은 기분 나빠하지 마시길,단양팔경 휴게소 맛집 단양팔경 휴게소 맛집 방구 폐인 관계자 분 기분,rural,0
478908426,121013,남해해성고 vs 함안고 어디가 더 나을까요 들어가려면 둘 다 들어갈수는 있는데 저희 중학교 내신이 너무 쉬워서 백분율이 높은거라 해성고 가서 잘 해낼지 모르겠어요 함안고는 장학금도 있다해서 고밍되네료,더 둘 저희 중학교 백분율 장학금 밍 료,rural,4
478908160,120934,여주 취업질문 여주에서 꼭취업해야되는데 방법이없을까요 다른지역말고 여주에서 아웃소싱 일용직말고요,취업 꼭 취업 방법 지역 아웃소싱 일용직,rural,4
